barcode,tradeName,unitsPerPack,tier,why,batches,detail,lastStripCost,packetPrice
401780150512019,"Nystatin vaginal cream",1,ب — مرجح,"أول دفعة 2026-03-25 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-25:1@1848",1848,1848
6211336103059,"Voltamed 50mg supp",1,ب — مرجح,"أول دفعة 2026-03-25 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-25:1@1338",1338,1338
6211336193050,"Voltamed 12.5mg supp",2,ب — مرجح,"أول دفعة 2026-03-25 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-25:2@1338",1338,2675
6210583032525,"Canestal 200mg supp",1,ب — مرجح,"أول دفعة 2026-03-25 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-25:1@1027",1027,1027
Gacet-125mg supp,"Gacet-125mg supp",5,ب — مرجح,"أول دفعة 2026-03-25 = 5، بلا دفعة لاحقة للتأكيد",1,"2026-03-25:5@625",625,3125
8470001546531,"Natalben plus cap",3,ب — مرجح,"أول دفعة 2026-03-25 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-25:3@4090",4090,12271
6251158490203,"Gyno-candizol 400mg supp",1,ب — مرجح,"أول دفعة 2026-03-25 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-25:1@2546",2546,2546
6251161010078,"Philaquin fort",1,ب — مرجح,"أول دفعة 2026-03-25 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-25:1@3292",3292,3292
Canesten cream,"Canesten cream",1,ب — مرجح,"أول دفعة 2026-03-25 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-25:1@5238",5238,5238
063935015754,"Digest 365 AG",1,ب — مرجح,"أول دفعة 2026-03-25 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-25:1@18407",18407,18407
9089786745320,"اعشاب الحضر بابونج",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@2000",2000,2000
5011025045001,"Sudocrem 250g",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@11300",11300,11300
6972480970057,"Carex condom",4,ب — مرجح,"أول دفعة 2026-03-26 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:4@793",793,3173
8656652423333,"كحول طبي 250مل",3,ب — مرجح,"أول دفعة 2026-03-26 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:3@1000",1000,3000
8680131750351,"krilom syr",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@8339",8339,16678
6285147002429,"Mentex syr",3,ب — مرجح,"أول دفعة 2026-03-26 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:3@2523",2523,7569
300841050029,"Tussilet syr",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@890",890,890
5281018003879,"Beesline Roll",4,ب — مرجح,"أول دفعة 2026-03-26 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:4@6038",6038,24152
6251065019412,"Amoclan BID 642mg\5ml",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@10973",10973,10973
8683845774736,"Novadox tab",6,ب — مرجح,"أول دفعة 2026-03-26 = 6، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:6@1295",1295,7769
6251653300502,"Swnergy plus 5\160\25",3,ب — مرجح,"أول دفعة 2026-03-26 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:3@4909",4909,14726
6251653300007,"Senergy 10/160",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@4772",4772,9544
5021265254293,"Pregnacare plus",4,ب — مرجح,"أول دفعة 2026-03-26 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:4@6600",6600,26400
4009932924862,"Vital Materna plus ",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@4090",4090,8181
4009932927481,"Prostacalm",3,ب — مرجح,"أول دفعة 2026-03-26 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:3@4090",4090,12271
8901111080535,"Zetanide 250 mg",3,ب — مرجح,"أول دفعة 2026-03-26 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:3@1609",1609,4828
6251653300403,"Senergy plus 10/160/12.5",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@5318",5318,5318
2345665432888,"Iroplex cap",3,ب — مرجح,"أول دفعة 2026-03-26 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:3@4667",4667,14000
8903703010661,"Tranexanic acid amp",5,ب — مرجح,"أول دفعة 2026-03-26 = 5، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:5@1185",1185,5925
5021265254316,"Pregnacare conception",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@9510",9510,19020
4009932923216,"Irotec tab",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@3841",3841,7681
6211915043356,"Depo-pred amp",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@4514",4514,4514
9645553690660,"Asparadol 12mg\ml",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@3000",3000,6000
Rhinostal syr,"Rhinostal syr",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@1848",1848,3696
Bronqyway syr,"Bronqyway syr",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@1650",1650,3300
4009932923933,"Ribosan syr",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@6584",6584,6584
6251060000118,"Lactulax syr",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@2698",2698,2698
6211047043798,"Allergitine syr",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@1500",1500,1500
6805699955525,"Sensodyne",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@7844",7844,7844
9502930974891,"Sensodyne Mulit care",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@6500",6500,6500
6211107021841,"Dilzem 60mg tap ",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@1859",1859,3717
6211107011842,"Dilzem S.R-90mg tap ",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@2725",2725,5450
Neurontin 300mg,"Neurontin 300mg",3,ب — مرجح,"أول دفعة 2026-03-26 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:3@3064",3064,9191
818546014913,"PlayaBoy  condom",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@3725",3725,7450
5287000248280,"شيرة Soft skin",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@650",650,650
8857101158367,"Jaguar lubrecant",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@2669",2669,2669
8680525633802,"Povidone 10%",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@1064",1064,1064
5060288391233,"L-carnitine syr",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@25974",25974,25974
8699569570226,"FeriMax 150ml syr",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@6364",6364,6364
8699569010319,"Zeloxim tab",3,ب — مرجح,"أول دفعة 2026-03-26 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:3@1536",1536,4608
Lamifen 250mg tab,"Lamifen 250mg tab",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@5809",5809,11617
3800089870511,"Thiotic acid 300mg",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@6899",6899,13797
7640153081698,"Ortacta 20mg",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@24136",24136,48272
7640153081681,"Ortacta 15mg",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@24136",24136,48272
7640153087621,"Cardex 10mg",3,ب — مرجح,"أول دفعة 2026-03-26 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:3@2414",2414,7242
100758380017,"Samagesic red",7,ب — مرجح,"أول دفعة 2026-03-26 = 7، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:7@792",792,5544
8806980006115,"Polygante supp",1,ب — مرجح,"أول دفعة 2026-03-26 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:1@5712",5712,5712
Progeva 100mg  supp&tab,"Progeva 100mg  supp&tab",2,ب — مرجح,"أول دفعة 2026-03-26 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-26:2@8181",8181,16362
096419706404,"Citadina 4mg tap",5,ب — مرجح,"أول دفعة 2026-03-27 = 5، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:5@330",330,1650
5290665001381,"Glitisol 5mg tap",9,ب — مرجح,"أول دفعة 2026-03-27 = 9، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:9@164",164,1476
6221508019415,"Farex tap",1,ب — مرجح,"أول دفعة 2026-03-27 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:1@1260",1260,1260
Samagra 50mg,"Samagra 50mg tab",2,ب — مرجح,"أول دفعة 2026-03-27 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:2@528",528,1056
100764090016,"Samacodamol tab",4,ب — مرجح,"أول دفعة 2026-03-27 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:4@1044",1044,4174
504730021011019,"Pyridoxin tab",4,ب — مرجح,"أول دفعة 2026-03-27 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:4@350",350,1400
100888190012,"Samagra 25mg tab",1,ب — مرجح,"أول دفعة 2026-03-27 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:1@620",620,620
6291100080687,"Muscadol tab ",4,ب — مرجح,"أول دفعة 2026-03-27 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:4@1098",1098,4390
5290665005457,"Melorem 7.5mg tap",4,ب — مرجح,"أول دفعة 2026-03-27 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:4@732",732,2927
5290665005426,"Melorem 15mg tap",2,ب — مرجح,"أول دفعة 2026-03-27 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:2@1098",1098,2197
Iniparnt 40 tab,"Inipant 40mg tab",2,ب — مرجح,"أول دفعة 2026-03-27 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:2@2469",2469,4937
Inipant 20mg tab,"Inipant 20mg tab",2,ب — مرجح,"أول دفعة 2026-03-27 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:2@1799",1799,3598
6221508171618,"Phytovit mm",3,ب — مرجح,"أول دفعة 2026-03-27 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:3@1450",1450,4350
9120005550490,"Eucarbon tab",2,ب — مرجح,"أول دفعة 2026-03-27 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:2@2268",2268,4535
5060781549902,"Neurofix rorte tab ",2,ب — مرجح,"أول دفعة 2026-03-27 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:2@1390",1390,2780
150100070402019,"Pisolon syr",1,ب — مرجح,"أول دفعة 2026-03-27 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:1@2731",2731,2731
6211333033793,"Viramed syrp",1,ب — مرجح,"أول دفعة 2026-03-27 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:1@4851",4851,4851
Diclogesic eye 0.1,"Diclogesic eye 0.1",1,ب — مرجح,"أول دفعة 2026-03-27 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-27:1@3291",3291,3291
8435080012582,"Acuaiss disop amp",3,ب — مرجح,"أول دفعة 2026-03-28 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:3@2904",2904,8712
6251151000225,"Apidex eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@2568",2568,2568
2802313001013,"Eyetobrin eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@3292",3292,3292
6251151001260,"Apizad eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@4389",4389,4389
2806970612780,"Terolac 0.5% 10ml eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@5267",5267,5267
6223005445926,"Efemyo eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@5486",5486,5486
8901111004197,"Apdrops eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@3362",3362,3362
2802808427014,"Dorzoptic eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@7900",7900,7900
6251875002307,"Piogent  0.3% 5ML eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@988",988,988
89023990012331,"Vermx susp",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@910",910,910
Fluca eye drop,"Fluca eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@4389",4389,4389
8680199020205,"levoximed eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@7290",7290,7290
8680199009781,"Pallada eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@9990",9990,9990
6221032333544,"ciprocin eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@1646",1646,1646
8435080011837,"acuaiss eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@9630",9630,9630
6251151000041,"Apigen eye drop ",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@2063",2063,2063
6251151000300,"Apillerg eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@2963",2963,2963
6251151001796,"neodex eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@4170",4170,4170
6251151000034,"APLMOL 0.5% EYE 5ml drop api",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@2195",2195,2195
8901111053485,"Brinzox-T eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@6149",6149,6149
Timoglau eye drop,"Timoglau eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@4960",4960,4960
Moxedol eye drop,"Moxedol eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@9679",9679,9679
dglau eye drop,"dglau eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@11044",11044,11044
iclopegicedol eye drop,"iclopegicedol eye drop",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@5377",5377,5377
8699089068104,"Newmulti tab",1,ب — مرجح,"أول دفعة 2026-03-28 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:1@5645",5645,5645
3760245850415,"Sitadin M 1000mg\50mg",2,ب — مرجح,"أول دفعة 2026-03-28 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:2@4680",4680,9360
Nexum 10mg sachet,"Nexum 10mg sachet",28,ب — مرجح,"أول دفعة 2026-03-28 = 28، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:28@1241",1241,34756
8699514092988,"Rexapin 5mg tab",4,ب — مرجح,"أول دفعة 2026-03-28 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:4@2195",2195,8778
8699514096498,"Rixapin 2.5mg tab",3,ب — مرجح,"أول دفعة 2026-03-28 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:3@1646",1646,4938
Kapron 500mg\5ml amp,"Kapron 500mg\5ml amp",6,ب — مرجح,"أول دفعة 2026-03-28 = 6، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:6@1267",1267,7600
5281019902966,"Ostrong tab",16,ب — مرجح,"أول دفعة 2026-03-28 = 16، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:16@1500",1500,24000
5000456065832,"Onglyza 5mg ",3,ب — مرجح,"أول دفعة 2026-03-28 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:3@10163",10163,30489
Potenciator 5G oral solution,"Potenciator 5G oral solution",20,ب — مرجح,"أول دفعة 2026-03-28 = 20، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:20@1023",1023,20452
8902399003414,"B-Plexin cap",5,ب — مرجح,"أول دفعة 2026-03-28 = 5، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:5@0",0,2
Esomeprazol 40mg injection,"Esomeprazol 40mg injection",4,ب — مرجح,"أول دفعة 2026-03-28 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:4@4355",4355,17420
8003522375849,"Trogastro cap",2,ب — مرجح,"أول دفعة 2026-03-28 = 2، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:2@7181",7181,14361
8964003535582,"Zolid 15mg tab ",4,ب — مرجح,"أول دفعة 2026-03-28 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:4@4292",4292,17167
8699514093572,"Rexapin 10mg tab",4,ب — مرجح,"أول دفعة 2026-03-28 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:4@3068",3068,12271
8964003535599,"Zolid 30mg tab",4,ب — مرجح,"أول دفعة 2026-03-28 = 4، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:4@5586",5586,22345
7649991224151,"Vitamin B6 amp",9,ب — مرجح,"أول دفعة 2026-03-28 = 9، بلا دفعة لاحقة للتأكيد",1,"2026-03-28:9@214",214,1926
4048846022431,"Jardiance",3,ب — مرجح,"أول دفعة 2026-03-29 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-29:3@18495",18495,55484
6251875002154,"Piotrim _5mg susp",1,ب — مرجح,"أول دفعة 2026-03-29 = 1، بلا دفعة لاحقة للتأكيد",1,"2026-03-29:1@1828",1828,1828
Paracetamol 1000mg\100ml Vial,"Paracetamol 1000mg\100ml Vial",6,ب — مرجح,"أول دفعة 2026-03-29 = 6، بلا دفعة لاحقة للتأكيد",1,"2026-03-29:6@1250",1250,7500
6251107425379,"Angiosar 160mg/10mg tab daraldawa",3,ب — مرجح,"أول دفعة 2026-03-29 = 3، بلا دفعة لاحقة للتأكيد",1,"2026-03-29:3@4772",4772,14316
8699566756203,"Santafer 3 100mg/2ml amp",5,ب — مرجح,"أول دفعة 2026-03-29 = 5، بلا دفعة لاحقة للتأكيد",1,"2026-03-29:5@2195",2195,10973
